starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 09 15:47:25 2025	1736434045	1	528	529	494
Thu Jan 09 15:47:23 2025	1736434043	0	529	530	501
Thu Jan 09 15:47:18 2025	1736434038	0	530	531	490
Thu Jan 09 15:47:22 2025	1736434042	0	532	532	524
Thu Jan 09 15:47:25 2025	1736434045	0	532	533	388
Thu Jan 09 15:47:25 2025	1736434045	0	533	533	260
Thu Jan 09 15:47:19 2025	1736434039	1	533	533	485
Thu Jan 09 15:47:16 2025	1736434036	9	524	534	523
Thu Jan 09 15:47:25 2025	1736434045	0	535	535	389
Thu Jan 09 15:47:23 2025	1736434043	0	536	537	499
Thu Jan 09 15:47:21 2025	1736434041	0	537	537	513
Thu Jan 09 15:47:22 2025	1736434042	1	537	538	534
Thu Jan 09 15:47:24 2025	1736434044	0	538	538	536
Thu Jan 09 15:47:23 2025	1736434043	0	538	538	508
Thu Jan 09 15:47:23 2025	1736434043	0	539	539	470
Thu Jan 09 15:47:23 2025	1736434043	0	539	540	413
Thu Jan 09 15:47:17 2025	1736434037	0	540	540	513
Thu Jan 09 15:47:22 2025	1736434042	0	541	541	539
Thu Jan 09 15:47:22 2025	1736434042	0	541	541	539
Thu Jan 09 15:47:16 2025	1736434036	9	532	541	530
Thu Jan 09 15:47:25 2025	1736434045	2	541	543	489
Thu Jan 09 15:47:19 2025	1736434039	0	543	543	501
Thu Jan 09 15:47:21 2025	1736434041	0	543	544	524
Thu Jan 09 15:47:16 2025	1736434036	8	537	545	533
Thu Jan 09 15:47:16 2025	1736434036	8	538	546	537
Thu Jan 09 15:47:25 2025	1736434045	0	545	546	401
Thu Jan 09 15:47:16 2025	1736434036	9	536	546	535
Thu Jan 09 15:47:20 2025	1736434040	0	547	547	529
Thu Jan 09 15:47:22 2025	1736434042	0	547	547	546
Thu Jan 09 15:47:23 2025	1736434043	0	547	547	547
Thu Jan 09 15:47:24 2025	1736434044	2	547	549	533
Thu Jan 09 15:47:19 2025	1736434039	0	551	551	546
Thu Jan 09 15:47:24 2025	1736434044	0	553	553	549
Thu Jan 09 15:47:16 2025	1736434036	10	546	556	545
Thu Jan 09 15:47:23 2025	1736434043	1	555	556	518
Thu Jan 09 15:47:16 2025	1736434036	8	548	556	543
Thu Jan 09 15:47:16 2025	1736434036	8	548	556	548
Thu Jan 09 15:47:18 2025	1736434038	0	556	557	495
Thu Jan 09 15:47:19 2025	1736434039	0	557	557	528
Thu Jan 09 15:47:22 2025	1736434042	0	559	560	559
Thu Jan 09 15:47:23 2025	1736434043	0	559	560	558
Thu Jan 09 15:47:23 2025	1736434043	0	560	560	238
Thu Jan 09 15:47:23 2025	1736434043	0	562	562	242
Thu Jan 09 15:47:25 2025	1736434045	1	562	563	472
Thu Jan 09 15:47:26 2025	1736434046	0	564	564	506
Thu Jan 09 15:47:19 2025	1736434039	0	564	564	328
Thu Jan 09 15:47:25 2025	1736434045	0	564	564	562
Thu Jan 09 15:47:19 2025	1736434039	0	564	564	563
Thu Jan 09 15:47:25 2025	1736434045	0	566	566	558
Thu Jan 09 15:47:16 2025	1736434036	9	557	567	555
Thu Jan 09 15:47:16 2025	1736434036	9	558	568	557
Thu Jan 09 15:47:26 2025	1736434046	0	569	569	567
Thu Jan 09 15:47:18 2025	1736434038	0	570	570	569
Thu Jan 09 15:47:17 2025	1736434037	0	570	570	568
Thu Jan 09 15:47:24 2025	1736434044	0	570	570	538
Thu Jan 09 15:47:22 2025	1736434042	0	570	570	337
Thu Jan 09 15:47:23 2025	1736434043	0	570	571	251
Thu Jan 09 15:47:18 2025	1736434038	0	571	571	482
Thu Jan 09 15:47:19 2025	1736434039	0	571	571	552
Thu Jan 09 15:47:25 2025	1736434045	1	571	572	570
Thu Jan 09 15:47:22 2025	1736434042	0	572	572	572
Thu Jan 09 15:47:22 2025	1736434042	0	573	573	561
Thu Jan 09 15:47:16 2025	1736434036	9	565	574	563
Thu Jan 09 15:47:17 2025	1736434037	1	574	574	573
Thu Jan 09 15:47:19 2025	1736434039	0	574	575	549
Thu Jan 09 15:47:23 2025	1736434043	0	575	575	543
Thu Jan 09 15:47:23 2025	1736434043	0	575	576	522
Thu Jan 09 15:47:25 2025	1736434045	1	575	576	536
Thu Jan 09 15:47:25 2025	1736434045	0	575	576	523
Thu Jan 09 15:47:19 2025	1736434039	0	576	576	575
Thu Jan 09 15:47:22 2025	1736434042	0	577	577	576
Thu Jan 09 15:47:16 2025	1736434036	8	570	578	569
Thu Jan 09 15:47:23 2025	1736434043	0	578	578	475
Thu Jan 09 15:47:18 2025	1736434038	0	580	580	518
Thu Jan 09 15:47:18 2025	1736434038	0	580	580	516
Thu Jan 09 15:47:23 2025	1736434043	0	581	581	568
Thu Jan 09 15:47:24 2025	1736434044	0	581	581	568
Thu Jan 09 15:47:22 2025	1736434042	0	581	582	580
Thu Jan 09 15:47:23 2025	1736434043	0	582	582	513
Thu Jan 09 15:47:18 2025	1736434038	0	583	583	547
Thu Jan 09 15:47:16 2025	1736434036	8	575	583	575
Thu Jan 09 15:47:17 2025	1736434037	0	584	584	520
Thu Jan 09 15:47:22 2025	1736434042	0	585	585	576
Thu Jan 09 15:47:16 2025	1736434036	8	577	585	574
Thu Jan 09 15:47:16 2025	1736434036	9	576	585	574
Thu Jan 09 15:47:25 2025	1736434045	0	586	586	424
Thu Jan 09 15:47:23 2025	1736434043	0	586	586	569
Thu Jan 09 15:47:23 2025	1736434043	0	586	586	520
Thu Jan 09 15:47:16 2025	1736434036	8	579	587	578
Thu Jan 09 15:47:22 2025	1736434042	0	587	587	575
Thu Jan 09 15:47:26 2025	1736434046	0	587	587	586
Thu Jan 09 15:47:21 2025	1736434041	0	587	587	586
Thu Jan 09 15:47:23 2025	1736434043	0	588	588	583
Thu Jan 09 15:47:22 2025	1736434042	1	587	588	579
Thu Jan 09 15:47:26 2025	1736434046	0	588	588	587
Thu Jan 09 15:47:23 2025	1736434043	0	588	589	577
Thu Jan 09 15:47:25 2025	1736434045	0	590	590	589
Thu Jan 09 15:47:22 2025	1736434042	0	590	590	589
Thu Jan 09 15:47:21 2025	1736434041	0	590	590	589
Thu Jan 09 15:47:25 2025	1736434045	1	590	591	584
Thu Jan 09 15:47:18 2025	1736434038	0	592	592	578
Thu Jan 09 15:47:22 2025	1736434042	0	592	592	588
Thu Jan 09 15:47:17 2025	1736434037	0	593	593	591
Thu Jan 09 15:47:23 2025	1736434043	1	593	593	590
Thu Jan 09 15:47:17 2025	1736434037	0	595	595	593
Thu Jan 09 15:47:18 2025	1736434038	0	595	595	583
Thu Jan 09 15:47:19 2025	1736434039	0	596	596	593
Thu Jan 09 15:47:16 2025	1736434036	10	587	597	586
Thu Jan 09 15:47:16 2025	1736434036	2	595	597	594
Thu Jan 09 15:47:18 2025	1736434038	0	597	597	547
Thu Jan 09 15:47:24 2025	1736434044	0	597	598	595
Thu Jan 09 15:47:16 2025	1736434036	9	588	598	581
Thu Jan 09 15:47:22 2025	1736434042	0	598	598	597
Thu Jan 09 15:47:25 2025	1736434045	0	598	599	597
Thu Jan 09 15:47:24 2025	1736434044	0	599	599	549
Thu Jan 09 15:47:23 2025	1736434043	0	600	600	590
Thu Jan 09 15:47:25 2025	1736434045	0	600	600	566
Thu Jan 09 15:47:24 2025	1736434044	0	601	601	600
Thu Jan 09 15:47:18 2025	1736434038	0	602	602	478
Thu Jan 09 15:47:19 2025	1736434039	0	603	603	599
Thu Jan 09 15:47:24 2025	1736434044	0	603	604	83
Thu Jan 09 15:47:24 2025	1736434044	0	604	604	80
Thu Jan 09 15:47:24 2025	1736434044	0	604	604	314
Thu Jan 09 15:47:24 2025	1736434044	0	604	604	544
Thu Jan 09 15:47:22 2025	1736434042	0	604	605	603
Thu Jan 09 15:47:24 2025	1736434044	0	605	605	86
Thu Jan 09 15:47:24 2025	1736434044	0	605	605	560
Thu Jan 09 15:47:19 2025	1736434039	0	605	606	595
Thu Jan 09 15:47:23 2025	1736434043	0	606	606	556
Thu Jan 09 15:47:21 2025	1736434041	0	606	606	586
Thu Jan 09 15:47:19 2025	1736434039	0	607	607	589
Thu Jan 09 15:47:23 2025	1736434043	0	607	608	533
Thu Jan 09 15:47:21 2025	1736434041	0	609	610	571
Thu Jan 09 15:47:21 2025	1736434041	0	611	612	566
Thu Jan 09 15:47:25 2025	1736434045	0	613	613	587
Thu Jan 09 15:47:22 2025	1736434042	0	613	613	606
Thu Jan 09 15:47:25 2025	1736434045	2	612	613	602
Thu Jan 09 15:47:16 2025	1736434036	10	604	614	603
Thu Jan 09 15:47:24 2025	1736434044	0	614	614	133
Thu Jan 09 15:47:25 2025	1736434045	0	614	615	613
Thu Jan 09 15:47:25 2025	1736434045	1	615	615	611
Thu Jan 09 15:47:16 2025	1736434036	8	607	615	606
Thu Jan 09 15:47:19 2025	1736434039	0	615	615	592
Thu Jan 09 15:47:16 2025	1736434036	10	606	616	605
Thu Jan 09 15:47:19 2025	1736434039	0	617	617	615
Thu Jan 09 15:47:25 2025	1736434045	0	617	617	592
Thu Jan 09 15:47:25 2025	1736434045	0	616	617	389
Thu Jan 09 15:47:24 2025	1736434044	0	617	617	617
Thu Jan 09 15:47:25 2025	1736434045	0	618	618	602
Thu Jan 09 15:47:19 2025	1736434039	0	618	618	603
Thu Jan 09 15:47:23 2025	1736434043	0	619	619	483
Thu Jan 09 15:47:24 2025	1736434044	0	619	620	619
Thu Jan 09 15:47:16 2025	1736434036	8	612	620	610
Thu Jan 09 15:47:24 2025	1736434044	0	619	620	618
Thu Jan 09 15:47:21 2025	1736434041	0	620	620	596
Thu Jan 09 15:47:23 2025	1736434043	0	620	620	619
Thu Jan 09 15:47:16 2025	1736434036	8	613	621	610
Thu Jan 09 15:47:25 2025	1736434045	0	623	623	600
Thu Jan 09 15:47:18 2025	1736434038	0	623	623	611
Thu Jan 09 15:47:25 2025	1736434045	1	622	623	608
Thu Jan 09 15:47:26 2025	1736434046	0	623	623	622
Thu Jan 09 15:47:20 2025	1736434040	0	624	625	192
Thu Jan 09 15:47:22 2025	1736434042	0	626	626	622
Thu Jan 09 15:47:25 2025	1736434045	0	627	628	568
Thu Jan 09 15:47:19 2025	1736434039	0	629	629	540
Thu Jan 09 15:47:17 2025	1736434037	0	629	629	618
Thu Jan 09 15:47:19 2025	1736434039	0	630	630	629
Thu Jan 09 15:47:21 2025	1736434041	0	630	631	590
Thu Jan 09 15:47:16 2025	1736434036	8	623	631	614
Thu Jan 09 15:47:19 2025	1736434039	1	632	632	630
Thu Jan 09 15:47:25 2025	1736434045	0	632	633	626
Thu Jan 09 15:47:22 2025	1736434042	0	633	634	624
Thu Jan 09 15:47:23 2025	1736434043	0	634	634	594
Thu Jan 09 15:47:24 2025	1736434044	0	634	634	119
Thu Jan 09 15:47:25 2025	1736434045	0	634	635	634
Thu Jan 09 15:47:17 2025	1736434037	0	635	635	187
Thu Jan 09 15:47:22 2025	1736434042	0	635	635	618
Thu Jan 09 15:47:22 2025	1736434042	0	635	635	633
Thu Jan 09 15:47:21 2025	1736434041	1	635	636	601
Thu Jan 09 15:47:17 2025	1736434037	0	636	636	628
Thu Jan 09 15:47:25 2025	1736434045	0	636	636	605
Thu Jan 09 15:47:18 2025	1736434038	1	636	636	635
Thu Jan 09 15:47:21 2025	1736434041	0	637	637	635
Thu Jan 09 15:47:25 2025	1736434045	0	639	639	638
Thu Jan 09 15:47:23 2025	1736434043	0	639	639	559
Thu Jan 09 15:47:24 2025	1736434044	0	640	641	630
Thu Jan 09 15:47:17 2025	1736434037	0	640	641	638
Thu Jan 09 15:47:22 2025	1736434042	0	640	641	640
Thu Jan 09 15:47:23 2025	1736434043	0	641	641	440
Thu Jan 09 15:47:17 2025	1736434037	0	641	642	557
Thu Jan 09 15:47:25 2025	1736434045	0	642	642	624
Thu Jan 09 15:47:18 2025	1736434038	0	642	642	611
Thu Jan 09 15:47:16 2025	1736434036	8	634	642	633
Thu Jan 09 15:47:18 2025	1736434038	0	642	643	637
Thu Jan 09 15:47:24 2025	1736434044	0	643	643	642
Thu Jan 09 15:47:21 2025	1736434041	0	643	643	625
Thu Jan 09 15:47:17 2025	1736434037	0	644	644	641
Thu Jan 09 15:47:21 2025	1736434041	0	644	644	643
Thu Jan 09 15:47:22 2025	1736434042	0	644	644	643
Thu Jan 09 15:47:25 2025	1736434045	1	644	645	644
Thu Jan 09 15:47:24 2025	1736434044	0	645	645	643
Thu Jan 09 15:47:22 2025	1736434042	0	645	645	644
Thu Jan 09 15:47:22 2025	1736434042	0	646	646	240
Thu Jan 09 15:47:24 2025	1736434044	0	646	647	623
Thu Jan 09 15:47:19 2025	1736434039	0	647	647	634
Thu Jan 09 15:47:21 2025	1736434041	0	648	649	601
Thu Jan 09 15:47:21 2025	1736434041	0	649	649	623
Thu Jan 09 15:47:19 2025	1736434039	0	649	649	628
Thu Jan 09 15:47:18 2025	1736434038	1	649	650	626
Thu Jan 09 15:47:18 2025	1736434038	0	651	651	616
Thu Jan 09 15:47:26 2025	1736434046	0	651	652	651
Thu Jan 09 15:47:19 2025	1736434039	0	652	652	650
Thu Jan 09 15:47:25 2025	1736434045	0	652	652	490
Thu Jan 09 15:47:21 2025	1736434041	0	653	653	283
Thu Jan 09 15:47:25 2025	1736434045	0	654	654	586
Thu Jan 09 15:47:18 2025	1736434038	1	654	655	623
Thu Jan 09 15:47:19 2025	1736434039	0	655	656	577
Thu Jan 09 15:47:22 2025	1736434042	0	656	656	655
Thu Jan 09 15:47:17 2025	1736434037	0	657	657	655
Thu Jan 09 15:47:25 2025	1736434045	0	658	658	657
Thu Jan 09 15:47:23 2025	1736434043	0	658	658	645
Thu Jan 09 15:47:19 2025	1736434039	0	659	659	626
Thu Jan 09 15:47:25 2025	1736434045	0	659	659	495
Thu Jan 09 15:47:19 2025	1736434039	0	661	661	660
Thu Jan 09 15:47:20 2025	1736434040	0	661	661	209
Thu Jan 09 15:47:26 2025	1736434046	0	661	662	661
Thu Jan 09 15:47:25 2025	1736434045	0	663	663	506
Thu Jan 09 15:47:23 2025	1736434043	0	663	663	624
Thu Jan 09 15:47:20 2025	1736434040	0	664	664	660
Thu Jan 09 15:47:17 2025	1736434037	0	664	665	663
Thu Jan 09 15:47:22 2025	1736434042	0	665	665	664
Thu Jan 09 15:47:18 2025	1736434038	0	667	667	80
Thu Jan 09 15:47:18 2025	1736434038	0	667	667	87
Thu Jan 09 15:47:24 2025	1736434044	0	668	669	668
Thu Jan 09 15:47:18 2025	1736434038	0	669	670	629
Thu Jan 09 15:47:21 2025	1736434041	0	670	670	651
Thu Jan 09 15:47:18 2025	1736434038	0	670	670	668
Thu Jan 09 15:47:18 2025	1736434038	0	671	671	670
Thu Jan 09 15:47:24 2025	1736434044	0	672	672	587
Thu Jan 09 15:47:22 2025	1736434042	0	674	675	674
Thu Jan 09 15:47:17 2025	1736434037	0	677	677	676
Thu Jan 09 15:47:19 2025	1736434039	0	678	678	662
Thu Jan 09 15:47:17 2025	1736434037	0	678	678	674
Thu Jan 09 15:47:19 2025	1736434039	0	678	679	678
Thu Jan 09 15:47:18 2025	1736434038	3	676	679	671
Thu Jan 09 15:47:17 2025	1736434037	0	679	679	679
Thu Jan 09 15:47:23 2025	1736434043	0	680	680	286
Thu Jan 09 15:47:17 2025	1736434037	0	680	680	680
Thu Jan 09 15:47:22 2025	1736434042	0	680	681	676
Thu Jan 09 15:47:19 2025	1736434039	0	681	681	680
Thu Jan 09 15:47:25 2025	1736434045	1	681	682	658
Thu Jan 09 15:47:17 2025	1736434037	0	683	683	682
Thu Jan 09 15:47:17 2025	1736434037	0	683	684	677
Thu Jan 09 15:47:19 2025	1736434039	1	683	684	683
Thu Jan 09 15:47:18 2025	1736434038	0	684	685	660
Thu Jan 09 15:47:23 2025	1736434043	0	685	685	533
Thu Jan 09 15:47:24 2025	1736434044	0	685	685	684
Thu Jan 09 15:47:24 2025	1736434044	0	685	686	652
Thu Jan 09 15:47:23 2025	1736434043	0	686	686	685
Thu Jan 09 15:47:23 2025	1736434043	0	687	687	651
Thu Jan 09 15:47:23 2025	1736434043	0	688	689	330
Thu Jan 09 15:47:25 2025	1736434045	0	689	690	686
Thu Jan 09 15:47:24 2025	1736434044	0	691	691	647
Thu Jan 09 15:47:24 2025	1736434044	0	694	694	693
Thu Jan 09 15:47:24 2025	1736434044	0	694	694	533
Thu Jan 09 15:47:22 2025	1736434042	0	694	694	682
Thu Jan 09 15:47:25 2025	1736434045	0	694	695	694
Thu Jan 09 15:47:23 2025	1736434043	0	695	695	694
Thu Jan 09 15:47:17 2025	1736434037	0	695	695	657
Thu Jan 09 15:47:22 2025	1736434042	1	695	696	694
Thu Jan 09 15:47:20 2025	1736434040	2	694	696	680
Thu Jan 09 15:47:22 2025	1736434042	0	697	697	694
Thu Jan 09 15:47:23 2025	1736434043	0	697	697	670
Thu Jan 09 15:47:17 2025	1736434037	0	697	697	694
Thu Jan 09 15:47:19 2025	1736434039	0	697	698	690
Thu Jan 09 15:47:21 2025	1736434041	0	698	699	633
Thu Jan 09 15:47:23 2025	1736434043	0	701	701	450
Thu Jan 09 15:47:23 2025	1736434043	0	701	701	568
Thu Jan 09 15:47:25 2025	1736434045	1	701	702	694
Thu Jan 09 15:47:25 2025	1736434045	0	701	702	565
Thu Jan 09 15:47:16 2025	1736434036	8	694	702	692
Thu Jan 09 15:47:25 2025	1736434045	1	702	702	586
Thu Jan 09 15:47:19 2025	1736434039	0	702	702	701
Thu Jan 09 15:47:18 2025	1736434038	0	703	703	701
Thu Jan 09 15:47:19 2025	1736434039	0	703	703	702
Thu Jan 09 15:47:24 2025	1736434044	0	703	704	696
Thu Jan 09 15:47:23 2025	1736434043	1	703	704	688
Thu Jan 09 15:47:24 2025	1736434044	0	705	705	188
Thu Jan 09 15:47:17 2025	1736434037	0	705	705	677
Thu Jan 09 15:47:23 2025	1736434043	0	705	705	660
Thu Jan 09 15:47:19 2025	1736434039	0	705	706	703
Thu Jan 09 15:47:25 2025	1736434045	1	705	706	700
Thu Jan 09 15:47:24 2025	1736434044	0	706	707	668
Thu Jan 09 15:47:24 2025	1736434044	0	707	707	704
Thu Jan 09 15:47:18 2025	1736434038	0	708	708	688
Thu Jan 09 15:47:21 2025	1736434041	0	708	708	707
Thu Jan 09 15:47:23 2025	1736434043	0	709	709	670
Thu Jan 09 15:47:18 2025	1736434038	0	710	710	708
Thu Jan 09 15:47:16 2025	1736434036	9	701	710	699
Thu Jan 09 15:47:25 2025	1736434045	0	710	711	673
Thu Jan 09 15:47:22 2025	1736434042	0	711	712	710
Thu Jan 09 15:47:19 2025	1736434039	0	712	712	711
Thu Jan 09 15:47:22 2025	1736434042	0	712	712	273
Thu Jan 09 15:47:19 2025	1736434039	0	712	713	677
Thu Jan 09 15:47:22 2025	1736434042	0	713	713	712
Thu Jan 09 15:47:17 2025	1736434037	0	713	714	687
Thu Jan 09 15:47:24 2025	1736434044	1	714	714	712
Thu Jan 09 15:47:22 2025	1736434042	0	715	715	714
Thu Jan 09 15:47:19 2025	1736434039	0	715	715	703
Thu Jan 09 15:47:19 2025	1736434039	0	716	716	711
Thu Jan 09 15:47:16 2025	1736434036	10	707	716	668
Thu Jan 09 15:47:17 2025	1736434037	0	717	717	694
Thu Jan 09 15:47:18 2025	1736434038	0	717	717	98
Thu Jan 09 15:47:25 2025	1736434045	1	717	718	706
Thu Jan 09 15:47:24 2025	1736434044	0	718	718	670
Thu Jan 09 15:47:19 2025	1736434039	0	721	721	719
Thu Jan 09 15:47:18 2025	1736434038	0	722	723	130
Thu Jan 09 15:47:24 2025	1736434044	0	723	723	716
Thu Jan 09 15:47:19 2025	1736434039	0	723	723	722
Thu Jan 09 15:47:24 2025	1736434044	0	724	724	722
Thu Jan 09 15:47:23 2025	1736434043	0	728	728	664
Thu Jan 09 15:47:20 2025	1736434040	0	728	728	257
Thu Jan 09 15:47:24 2025	1736434044	0	729	729	728
Thu Jan 09 15:47:16 2025	1736434036	10	720	730	679
Thu Jan 09 15:47:21 2025	1736434041	0	732	732	703
Thu Jan 09 15:47:18 2025	1736434038	0	733	733	732
Thu Jan 09 15:47:23 2025	1736434043	0	733	733	646
Thu Jan 09 15:47:19 2025	1736434039	0	735	735	473
Thu Jan 09 15:47:18 2025	1736434038	1	735	736	735
Thu Jan 09 15:47:19 2025	1736434039	0	737	737	720
Thu Jan 09 15:47:18 2025	1736434038	0	738	738	736
Thu Jan 09 15:47:23 2025	1736434043	0	740	740	724
Thu Jan 09 15:47:19 2025	1736434039	0	740	740	737
Thu Jan 09 15:47:17 2025	1736434037	0	740	741	738
Thu Jan 09 15:47:18 2025	1736434038	0	741	741	149
Thu Jan 09 15:47:17 2025	1736434037	1	743	744	743
Thu Jan 09 15:47:25 2025	1736434045	0	744	744	729
Thu Jan 09 15:47:18 2025	1736434038	0	745	745	687
Thu Jan 09 15:47:19 2025	1736434039	0	745	746	744
Thu Jan 09 15:47:18 2025	1736434038	0	746	746	742
Thu Jan 09 15:47:17 2025	1736434037	0	747	748	139
Thu Jan 09 15:47:17 2025	1736434037	0	749	749	158
Thu Jan 09 15:47:24 2025	1736434044	0	749	749	719
Thu Jan 09 15:47:25 2025	1736434045	1	749	749	633
Thu Jan 09 15:47:24 2025	1736434044	0	750	750	709
Thu Jan 09 15:47:21 2025	1736434041	0	751	751	710
Thu Jan 09 15:47:23 2025	1736434043	0	752	752	711
Thu Jan 09 15:47:19 2025	1736434039	0	752	752	693
Thu Jan 09 15:47:25 2025	1736434045	0	753	753	752
Thu Jan 09 15:47:21 2025	1736434041	0	753	753	720
Thu Jan 09 15:47:19 2025	1736434039	0	754	754	697
Thu Jan 09 15:47:24 2025	1736434044	0	754	754	749
Thu Jan 09 15:47:23 2025	1736434043	0	754	755	619
Thu Jan 09 15:47:18 2025	1736434038	0	755	755	670
Thu Jan 09 15:47:24 2025	1736434044	0	756	756	600
Thu Jan 09 15:47:25 2025	1736434045	0	757	757	614
Thu Jan 09 15:47:21 2025	1736434041	1	757	757	748
Thu Jan 09 15:47:18 2025	1736434038	0	757	757	756
Thu Jan 09 15:47:21 2025	1736434041	0	758	758	731
Thu Jan 09 15:47:23 2025	1736434043	1	758	759	757
Thu Jan 09 15:47:22 2025	1736434042	1	759	760	706
Thu Jan 09 15:47:18 2025	1736434038	0	761	762	741
Thu Jan 09 15:47:25 2025	1736434045	0	762	763	698
Thu Jan 09 15:47:22 2025	1736434042	0	763	763	738
Thu Jan 09 15:47:17 2025	1736434037	0	765	765	765
Thu Jan 09 15:47:25 2025	1736434045	1	765	766	707
Thu Jan 09 15:47:17 2025	1736434037	0	766	766	765
Thu Jan 09 15:47:17 2025	1736434037	0	767	767	766
Thu Jan 09 15:47:19 2025	1736434039	0	767	767	738
Thu Jan 09 15:47:22 2025	1736434042	0	768	768	739
Thu Jan 09 15:47:19 2025	1736434039	0	769	769	133
Thu Jan 09 15:47:21 2025	1736434041	0	773	773	772
Thu Jan 09 15:47:19 2025	1736434039	0	773	773	761
Thu Jan 09 15:47:24 2025	1736434044	0	774	775	769
Thu Jan 09 15:47:17 2025	1736434037	0	776	776	182
Thu Jan 09 15:47:16 2025	1736434036	8	769	777	731
Thu Jan 09 15:47:22 2025	1736434042	0	777	777	760
Thu Jan 09 15:47:24 2025	1736434044	0	777	777	631
Thu Jan 09 15:47:19 2025	1736434039	0	779	779	736
Thu Jan 09 15:47:25 2025	1736434045	0	780	780	768
Thu Jan 09 15:47:17 2025	1736434037	0	780	780	779
Thu Jan 09 15:47:21 2025	1736434041	0	781	781	780
Thu Jan 09 15:47:18 2025	1736434038	0	783	783	762
Thu Jan 09 15:47:21 2025	1736434041	0	783	783	748
Thu Jan 09 15:47:17 2025	1736434037	0	784	784	783
Thu Jan 09 15:47:23 2025	1736434043	0	785	786	527
Thu Jan 09 15:47:18 2025	1736434038	0	785	786	780
Thu Jan 09 15:47:24 2025	1736434044	0	785	786	701
Thu Jan 09 15:47:22 2025	1736434042	0	785	786	748
Thu Jan 09 15:47:20 2025	1736434040	0	787	788	738
Thu Jan 09 15:47:20 2025	1736434040	0	788	788	703
Thu Jan 09 15:47:23 2025	1736434043	0	788	788	787
Thu Jan 09 15:47:20 2025	1736434040	0	789	789	768
Thu Jan 09 15:47:23 2025	1736434043	0	790	790	392
Thu Jan 09 15:47:24 2025	1736434044	0	791	791	108
Thu Jan 09 15:47:24 2025	1736434044	0	792	792	780
Thu Jan 09 15:47:21 2025	1736434041	0	792	793	776
Thu Jan 09 15:47:18 2025	1736434038	1	793	793	177
Thu Jan 09 15:47:23 2025	1736434043	0	794	794	702
Thu Jan 09 15:47:17 2025	1736434037	0	796	796	791
Thu Jan 09 15:47:23 2025	1736434043	0	796	797	770
Thu Jan 09 15:47:16 2025	1736434036	10	787	797	740
Thu Jan 09 15:47:18 2025	1736434038	0	797	797	142
Thu Jan 09 15:47:21 2025	1736434041	0	798	798	793
Thu Jan 09 15:47:18 2025	1736434038	0	798	798	797
Thu Jan 09 15:47:17 2025	1736434037	0	799	799	725
Thu Jan 09 15:47:18 2025	1736434038	0	799	799	739
Thu Jan 09 15:47:23 2025	1736434043	0	802	802	751
Thu Jan 09 15:47:20 2025	1736434040	0	802	802	790
Thu Jan 09 15:47:23 2025	1736434043	0	804	804	802
Thu Jan 09 15:47:24 2025	1736434044	0	804	804	794
Thu Jan 09 15:47:18 2025	1736434038	0	806	806	672
Thu Jan 09 15:47:23 2025	1736434043	0	806	806	802
Thu Jan 09 15:47:20 2025	1736434040	0	807	808	780
Thu Jan 09 15:47:18 2025	1736434038	0	810	810	775
Thu Jan 09 15:47:22 2025	1736434042	1	812	813	796
Thu Jan 09 15:47:20 2025	1736434040	1	815	815	813
Thu Jan 09 15:47:22 2025	1736434042	0	816	816	814
Thu Jan 09 15:47:20 2025	1736434040	0	816	816	802
Thu Jan 09 15:47:16 2025	1736434036	0	816	816	797
Thu Jan 09 15:47:20 2025	1736434040	0	818	818	813
Thu Jan 09 15:47:21 2025	1736434041	0	818	818	818
Thu Jan 09 15:47:18 2025	1736434038	0	818	819	155
Thu Jan 09 15:47:22 2025	1736434042	0	820	820	676
Thu Jan 09 15:47:21 2025	1736434041	0	820	821	782
Thu Jan 09 15:47:18 2025	1736434038	0	823	823	816
Thu Jan 09 15:47:16 2025	1736434036	8	816	824	779
Thu Jan 09 15:47:22 2025	1736434042	0	825	826	816
Thu Jan 09 15:47:20 2025	1736434040	0	826	826	818
Thu Jan 09 15:47:24 2025	1736434044	0	826	826	816
Thu Jan 09 15:47:18 2025	1736434038	8	820	827	789
Thu Jan 09 15:47:17 2025	1736434037	0	829	830	828
Thu Jan 09 15:47:17 2025	1736434037	0	831	831	214
Thu Jan 09 15:47:24 2025	1736434044	0	833	833	423
Thu Jan 09 15:47:17 2025	1736434037	0	834	834	828
Thu Jan 09 15:47:23 2025	1736434043	0	834	835	833
Thu Jan 09 15:47:25 2025	1736434045	1	835	836	747
Thu Jan 09 15:47:22 2025	1736434042	0	839	840	815
Thu Jan 09 15:47:17 2025	1736434037	0	840	841	840
Thu Jan 09 15:47:17 2025	1736434037	0	842	842	831
Thu Jan 09 15:47:17 2025	1736434037	1	843	844	217
Thu Jan 09 15:47:20 2025	1736434040	0	844	844	839
Thu Jan 09 15:47:16 2025	1736434036	0	845	845	844
Thu Jan 09 15:47:21 2025	1736434041	0	846	846	795
Thu Jan 09 15:47:17 2025	1736434037	0	846	846	230
Thu Jan 09 15:47:24 2025	1736434044	0	846	847	754
Thu Jan 09 15:47:19 2025	1736434039	0	849	849	818
Thu Jan 09 15:47:19 2025	1736434039	0	850	850	831
Thu Jan 09 15:47:20 2025	1736434040	0	851	851	850
Thu Jan 09 15:47:24 2025	1736434044	0	851	851	439
