starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 09 15:45:12 2025	1736433912	0	143	143	130
Thu Jan 09 15:45:11 2025	1736433911	0	143	144	141
Thu Jan 09 15:45:10 2025	1736433910	0	144	144	142
Thu Jan 09 15:45:05 2025	1736433905	0	144	145	143
Thu Jan 09 15:45:05 2025	1736433905	0	144	145	118
Thu Jan 09 15:45:06 2025	1736433906	0	145	145	125
Thu Jan 09 15:45:08 2025	1736433908	0	145	145	128
Thu Jan 09 15:45:05 2025	1736433905	0	145	145	113
Thu Jan 09 15:45:12 2025	1736433912	0	145	146	145
Thu Jan 09 15:45:13 2025	1736433913	1	145	146	128
Thu Jan 09 15:45:13 2025	1736433913	0	146	146	128
Thu Jan 09 15:45:14 2025	1736433914	0	146	146	141
Thu Jan 09 15:45:11 2025	1736433911	0	146	146	135
Thu Jan 09 15:45:12 2025	1736433912	0	146	147	126
Thu Jan 09 15:45:10 2025	1736433910	0	147	147	146
Thu Jan 09 15:45:06 2025	1736433906	0	147	147	102
Thu Jan 09 15:45:13 2025	1736433913	0	147	147	142
Thu Jan 09 15:45:12 2025	1736433912	0	147	147	130
Thu Jan 09 15:45:13 2025	1736433913	0	147	147	124
Thu Jan 09 15:45:14 2025	1736433914	0	147	148	126
Thu Jan 09 15:45:05 2025	1736433905	0	147	148	141
Thu Jan 09 15:45:09 2025	1736433909	0	147	148	135
Thu Jan 09 15:45:12 2025	1736433912	0	148	149	147
Thu Jan 09 15:45:06 2025	1736433906	0	149	149	128
Thu Jan 09 15:45:12 2025	1736433912	0	148	149	127
Thu Jan 09 15:45:06 2025	1736433906	0	149	149	133
Thu Jan 09 15:45:04 2025	1736433904	0	149	149	148
Thu Jan 09 15:45:06 2025	1736433906	0	149	149	129
Thu Jan 09 15:45:11 2025	1736433911	0	149	149	148
Thu Jan 09 15:45:05 2025	1736433905	0	149	149	134
Thu Jan 09 15:45:10 2025	1736433910	0	149	150	129
Thu Jan 09 15:45:06 2025	1736433906	0	150	150	130
Thu Jan 09 15:45:12 2025	1736433912	0	150	150	148
Thu Jan 09 15:45:10 2025	1736433910	0	150	150	128
Thu Jan 09 15:45:06 2025	1736433906	0	151	151	145
Thu Jan 09 15:45:13 2025	1736433913	0	152	152	126
Thu Jan 09 15:45:11 2025	1736433911	0	152	152	139
Thu Jan 09 15:45:10 2025	1736433910	0	152	152	151
Thu Jan 09 15:45:11 2025	1736433911	0	153	153	152
Thu Jan 09 15:45:06 2025	1736433906	0	153	153	144
Thu Jan 09 15:45:03 2025	1736433903	69	84	153	83
Thu Jan 09 15:45:13 2025	1736433913	0	153	153	127
Thu Jan 09 15:45:13 2025	1736433913	0	153	153	142
Thu Jan 09 15:45:06 2025	1736433906	0	153	154	150
Thu Jan 09 15:45:11 2025	1736433911	0	153	154	131
Thu Jan 09 15:45:10 2025	1736433910	0	154	154	151
Thu Jan 09 15:45:13 2025	1736433913	1	153	154	138
Thu Jan 09 15:45:04 2025	1736433904	0	154	154	93
Thu Jan 09 15:45:14 2025	1736433914	0	154	154	128
Thu Jan 09 15:45:13 2025	1736433913	0	154	155	135
Thu Jan 09 15:45:13 2025	1736433913	0	154	155	153
Thu Jan 09 15:45:05 2025	1736433905	0	155	155	122
Thu Jan 09 15:45:11 2025	1736433911	0	155	155	141
Thu Jan 09 15:45:05 2025	1736433905	0	155	155	123
Thu Jan 09 15:45:04 2025	1736433904	0	155	155	102
Thu Jan 09 15:45:12 2025	1736433912	0	155	156	135
Thu Jan 09 15:45:08 2025	1736433908	0	156	156	125
Thu Jan 09 15:45:07 2025	1736433907	0	157	157	156
Thu Jan 09 15:45:10 2025	1736433910	0	157	157	149
Thu Jan 09 15:45:10 2025	1736433910	0	157	157	152
Thu Jan 09 15:45:10 2025	1736433910	0	157	157	118
Thu Jan 09 15:45:14 2025	1736433914	1	157	158	156
Thu Jan 09 15:45:07 2025	1736433907	0	158	158	147
Thu Jan 09 15:45:05 2025	1736433905	0	158	158	156
Thu Jan 09 15:45:10 2025	1736433910	0	158	158	154
Thu Jan 09 15:45:12 2025	1736433912	0	158	158	145
Thu Jan 09 15:45:09 2025	1736433909	0	158	159	109
Thu Jan 09 15:45:06 2025	1736433906	0	159	159	143
Thu Jan 09 15:45:10 2025	1736433910	0	159	159	157
Thu Jan 09 15:45:04 2025	1736433904	0	159	159	152
Thu Jan 09 15:45:14 2025	1736433914	0	159	159	137
Thu Jan 09 15:45:11 2025	1736433911	0	159	159	130
Thu Jan 09 15:45:10 2025	1736433910	1	159	160	158
Thu Jan 09 15:45:05 2025	1736433905	0	160	160	158
Thu Jan 09 15:45:12 2025	1736433912	0	160	160	158
Thu Jan 09 15:45:05 2025	1736433905	0	160	160	142
Thu Jan 09 15:45:11 2025	1736433911	0	160	161	151
Thu Jan 09 15:45:13 2025	1736433913	0	160	161	148
Thu Jan 09 15:45:10 2025	1736433910	1	160	161	134
Thu Jan 09 15:45:05 2025	1736433905	0	161	161	159
Thu Jan 09 15:45:13 2025	1736433913	0	161	162	126
Thu Jan 09 15:45:13 2025	1736433913	0	162	162	122
Thu Jan 09 15:45:10 2025	1736433910	0	163	163	139
Thu Jan 09 15:45:04 2025	1736433904	0	163	163	162
Thu Jan 09 15:45:10 2025	1736433910	0	163	163	161
Thu Jan 09 15:45:09 2025	1736433909	0	163	163	114
Thu Jan 09 15:45:06 2025	1736433906	0	163	164	139
Thu Jan 09 15:45:12 2025	1736433912	0	164	164	138
Thu Jan 09 15:45:13 2025	1736433913	0	164	164	122
Thu Jan 09 15:45:12 2025	1736433912	0	164	164	62
Thu Jan 09 15:45:04 2025	1736433904	0	164	164	116
Thu Jan 09 15:45:10 2025	1736433910	0	165	165	163
Thu Jan 09 15:45:05 2025	1736433905	0	165	165	159
Thu Jan 09 15:45:11 2025	1736433911	0	165	165	137
Thu Jan 09 15:45:06 2025	1736433906	0	165	165	127
Thu Jan 09 15:45:09 2025	1736433909	0	165	165	164
Thu Jan 09 15:45:10 2025	1736433910	0	166	166	165
Thu Jan 09 15:45:05 2025	1736433905	0	166	167	162
Thu Jan 09 15:45:12 2025	1736433912	0	167	167	147
Thu Jan 09 15:45:14 2025	1736433914	0	167	167	158
Thu Jan 09 15:45:12 2025	1736433912	0	167	168	153
Thu Jan 09 15:45:05 2025	1736433905	0	167	168	126
Thu Jan 09 15:45:12 2025	1736433912	0	168	168	143
Thu Jan 09 15:45:05 2025	1736433905	0	168	168	142
Thu Jan 09 15:45:04 2025	1736433904	0	169	169	157
Thu Jan 09 15:45:06 2025	1736433906	0	169	169	102
Thu Jan 09 15:45:11 2025	1736433911	0	169	169	168
Thu Jan 09 15:45:10 2025	1736433910	0	169	170	116
Thu Jan 09 15:45:10 2025	1736433910	0	169	170	169
Thu Jan 09 15:45:11 2025	1736433911	0	170	170	149
Thu Jan 09 15:45:10 2025	1736433910	0	170	170	145
Thu Jan 09 15:45:05 2025	1736433905	0	170	170	146
Thu Jan 09 15:45:05 2025	1736433905	0	170	171	153
Thu Jan 09 15:45:09 2025	1736433909	1	170	171	92
Thu Jan 09 15:45:06 2025	1736433906	0	170	171	127
Thu Jan 09 15:45:10 2025	1736433910	0	171	171	130
Thu Jan 09 15:45:09 2025	1736433909	0	172	172	147
Thu Jan 09 15:45:09 2025	1736433909	0	172	172	159
Thu Jan 09 15:45:14 2025	1736433914	0	172	172	140
Thu Jan 09 15:45:12 2025	1736433912	0	173	173	169
Thu Jan 09 15:45:11 2025	1736433911	0	173	173	171
Thu Jan 09 15:45:09 2025	1736433909	0	173	173	169
Thu Jan 09 15:45:10 2025	1736433910	0	173	173	145
Thu Jan 09 15:45:11 2025	1736433911	0	174	174	164
Thu Jan 09 15:45:07 2025	1736433907	0	174	174	118
Thu Jan 09 15:45:11 2025	1736433911	0	174	175	138
Thu Jan 09 15:45:10 2025	1736433910	0	174	175	154
Thu Jan 09 15:45:06 2025	1736433906	0	175	175	142
Thu Jan 09 15:45:12 2025	1736433912	0	175	175	107
Thu Jan 09 15:45:10 2025	1736433910	0	175	175	147
Thu Jan 09 15:45:05 2025	1736433905	0	175	175	165
Thu Jan 09 15:45:04 2025	1736433904	0	175	175	174
Thu Jan 09 15:45:14 2025	1736433914	0	175	176	171
Thu Jan 09 15:45:05 2025	1736433905	0	176	176	159
Thu Jan 09 15:45:14 2025	1736433914	1	176	177	161
Thu Jan 09 15:45:05 2025	1736433905	0	176	177	175
Thu Jan 09 15:45:06 2025	1736433906	0	177	177	171
Thu Jan 09 15:45:10 2025	1736433910	0	177	178	151
Thu Jan 09 15:45:05 2025	1736433905	0	177	178	164
Thu Jan 09 15:45:05 2025	1736433905	0	178	178	159
Thu Jan 09 15:45:12 2025	1736433912	0	178	178	107
Thu Jan 09 15:45:12 2025	1736433912	0	178	179	155
Thu Jan 09 15:45:14 2025	1736433914	1	177	179	164
Thu Jan 09 15:45:10 2025	1736433910	0	179	179	171
Thu Jan 09 15:45:10 2025	1736433910	0	179	179	144
Thu Jan 09 15:45:06 2025	1736433906	0	179	179	76
Thu Jan 09 15:45:14 2025	1736433914	0	179	180	162
Thu Jan 09 15:45:12 2025	1736433912	1	179	180	161
Thu Jan 09 15:45:05 2025	1736433905	0	180	180	179
Thu Jan 09 15:45:08 2025	1736433908	0	180	180	131
Thu Jan 09 15:45:10 2025	1736433910	0	180	180	111
Thu Jan 09 15:45:06 2025	1736433906	0	180	181	179
Thu Jan 09 15:45:11 2025	1736433911	0	181	181	180
Thu Jan 09 15:45:11 2025	1736433911	0	181	181	180
Thu Jan 09 15:45:10 2025	1736433910	0	181	181	176
Thu Jan 09 15:45:09 2025	1736433909	0	181	182	156
Thu Jan 09 15:45:06 2025	1736433906	0	181	182	180
Thu Jan 09 15:45:12 2025	1736433912	0	182	182	91
Thu Jan 09 15:45:10 2025	1736433910	0	182	182	176
Thu Jan 09 15:45:07 2025	1736433907	0	182	182	109
Thu Jan 09 15:45:10 2025	1736433910	0	183	183	164
Thu Jan 09 15:45:05 2025	1736433905	0	183	183	182
Thu Jan 09 15:45:06 2025	1736433906	0	183	183	175
Thu Jan 09 15:45:12 2025	1736433912	0	184	184	139
Thu Jan 09 15:45:10 2025	1736433910	0	184	184	183
Thu Jan 09 15:45:10 2025	1736433910	0	184	184	150
Thu Jan 09 15:45:11 2025	1736433911	0	184	184	158
Thu Jan 09 15:45:11 2025	1736433911	0	184	184	179
Thu Jan 09 15:45:13 2025	1736433913	0	185	185	164
Thu Jan 09 15:45:05 2025	1736433905	0	185	185	159
Thu Jan 09 15:45:08 2025	1736433908	0	185	185	150
Thu Jan 09 15:45:14 2025	1736433914	0	185	185	173
Thu Jan 09 15:45:09 2025	1736433909	0	186	186	162
Thu Jan 09 15:45:11 2025	1736433911	0	186	186	175
Thu Jan 09 15:45:06 2025	1736433906	0	187	187	114
Thu Jan 09 15:45:05 2025	1736433905	0	187	187	185
Thu Jan 09 15:45:06 2025	1736433906	0	188	188	118
Thu Jan 09 15:45:11 2025	1736433911	0	188	188	151
Thu Jan 09 15:45:05 2025	1736433905	0	188	188	187
Thu Jan 09 15:45:12 2025	1736433912	0	188	189	170
Thu Jan 09 15:45:12 2025	1736433912	0	188	189	154
Thu Jan 09 15:45:06 2025	1736433906	0	189	189	158
Thu Jan 09 15:45:11 2025	1736433911	0	189	189	180
Thu Jan 09 15:45:06 2025	1736433906	0	189	189	167
Thu Jan 09 15:45:14 2025	1736433914	1	189	190	188
Thu Jan 09 15:45:10 2025	1736433910	0	191	191	190
Thu Jan 09 15:45:12 2025	1736433912	0	191	191	180
Thu Jan 09 15:45:09 2025	1736433909	0	192	192	144
Thu Jan 09 15:45:13 2025	1736433913	0	192	192	175
Thu Jan 09 15:45:14 2025	1736433914	0	192	192	191
Thu Jan 09 15:45:12 2025	1736433912	0	192	192	191
Thu Jan 09 15:45:08 2025	1736433908	1	192	192	179
Thu Jan 09 15:45:12 2025	1736433912	0	192	193	103
Thu Jan 09 15:45:11 2025	1736433911	1	193	193	178
Thu Jan 09 15:45:14 2025	1736433914	0	193	193	168
Thu Jan 09 15:45:12 2025	1736433912	0	194	194	180
Thu Jan 09 15:45:13 2025	1736433913	1	194	194	156
Thu Jan 09 15:45:10 2025	1736433910	0	194	194	178
Thu Jan 09 15:45:12 2025	1736433912	0	195	195	172
Thu Jan 09 15:45:08 2025	1736433908	0	195	195	132
Thu Jan 09 15:45:10 2025	1736433910	0	195	195	178
Thu Jan 09 15:45:05 2025	1736433905	0	195	196	172
Thu Jan 09 15:45:06 2025	1736433906	0	196	196	162
Thu Jan 09 15:45:11 2025	1736433911	0	196	197	134
Thu Jan 09 15:45:12 2025	1736433912	0	197	197	194
Thu Jan 09 15:45:11 2025	1736433911	0	197	197	186
Thu Jan 09 15:45:14 2025	1736433914	1	196	198	186
Thu Jan 09 15:45:08 2025	1736433908	0	198	198	196
Thu Jan 09 15:45:13 2025	1736433913	0	198	198	191
Thu Jan 09 15:45:11 2025	1736433911	0	198	198	145
Thu Jan 09 15:45:12 2025	1736433912	0	198	198	174
Thu Jan 09 15:45:11 2025	1736433911	0	198	198	131
Thu Jan 09 15:45:04 2025	1736433904	1	198	199	195
Thu Jan 09 15:45:12 2025	1736433912	0	199	199	130
Thu Jan 09 15:45:12 2025	1736433912	0	200	200	110
Thu Jan 09 15:45:05 2025	1736433905	0	200	201	199
Thu Jan 09 15:45:06 2025	1736433906	0	201	201	179
Thu Jan 09 15:45:09 2025	1736433909	0	200	201	129
Thu Jan 09 15:45:06 2025	1736433906	0	200	201	131
Thu Jan 09 15:45:13 2025	1736433913	0	201	201	200
Thu Jan 09 15:45:14 2025	1736433914	0	201	201	176
Thu Jan 09 15:45:11 2025	1736433911	0	201	201	195
Thu Jan 09 15:45:11 2025	1736433911	0	201	202	186
Thu Jan 09 15:45:08 2025	1736433908	0	203	203	200
Thu Jan 09 15:45:06 2025	1736433906	0	203	204	160
Thu Jan 09 15:45:14 2025	1736433914	1	204	204	198
Thu Jan 09 15:45:08 2025	1736433908	0	204	205	204
Thu Jan 09 15:45:08 2025	1736433908	0	205	206	171
Thu Jan 09 15:45:05 2025	1736433905	0	206	206	204
Thu Jan 09 15:45:09 2025	1736433909	0	206	206	174
Thu Jan 09 15:45:07 2025	1736433907	0	206	206	166
Thu Jan 09 15:45:08 2025	1736433908	0	206	206	173
Thu Jan 09 15:45:06 2025	1736433906	0	207	207	187
Thu Jan 09 15:45:08 2025	1736433908	0	206	207	170
Thu Jan 09 15:45:05 2025	1736433905	0	207	207	206
Thu Jan 09 15:45:06 2025	1736433906	0	207	207	199
Thu Jan 09 15:45:12 2025	1736433912	0	207	208	126
Thu Jan 09 15:45:08 2025	1736433908	0	207	208	100
Thu Jan 09 15:45:13 2025	1736433913	0	208	208	203
Thu Jan 09 15:45:11 2025	1736433911	0	208	208	203
Thu Jan 09 15:45:09 2025	1736433909	0	208	208	170
Thu Jan 09 15:45:07 2025	1736433907	0	208	208	123
Thu Jan 09 15:45:06 2025	1736433906	1	208	208	153
Thu Jan 09 15:45:06 2025	1736433906	0	209	209	196
Thu Jan 09 15:45:06 2025	1736433906	0	209	209	137
Thu Jan 09 15:45:10 2025	1736433910	0	210	210	181
Thu Jan 09 15:45:08 2025	1736433908	0	210	210	155
Thu Jan 09 15:45:12 2025	1736433912	0	210	210	210
Thu Jan 09 15:45:12 2025	1736433912	0	212	212	202
Thu Jan 09 15:45:08 2025	1736433908	0	212	212	164
Thu Jan 09 15:45:10 2025	1736433910	0	212	212	187
Thu Jan 09 15:45:14 2025	1736433914	1	211	212	206
Thu Jan 09 15:45:13 2025	1736433913	0	212	212	183
Thu Jan 09 15:45:11 2025	1736433911	0	213	214	172
Thu Jan 09 15:45:11 2025	1736433911	0	214	214	203
Thu Jan 09 15:45:09 2025	1736433909	0	214	214	189
Thu Jan 09 15:45:08 2025	1736433908	0	215	215	191
Thu Jan 09 15:45:11 2025	1736433911	0	215	215	213
Thu Jan 09 15:45:12 2025	1736433912	0	215	215	189
Thu Jan 09 15:45:14 2025	1736433914	0	215	215	213
Thu Jan 09 15:45:14 2025	1736433914	0	216	216	153
Thu Jan 09 15:45:12 2025	1736433912	1	215	216	204
Thu Jan 09 15:45:06 2025	1736433906	0	216	216	182
Thu Jan 09 15:45:13 2025	1736433913	0	216	216	152
Thu Jan 09 15:45:06 2025	1736433906	0	216	217	169
Thu Jan 09 15:45:05 2025	1736433905	0	217	217	165
Thu Jan 09 15:45:03 2025	1736433903	66	153	219	152
Thu Jan 09 15:45:09 2025	1736433909	1	218	219	178
Thu Jan 09 15:45:08 2025	1736433908	0	219	219	170
Thu Jan 09 15:45:10 2025	1736433910	0	221	221	204
Thu Jan 09 15:45:03 2025	1736433903	9	212	221	211
